+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Gynecology       | 2026-05-22 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Gynecology       | 2026-05-22 | afternoon | administrative staff | HR Officer              |                   1 |
| Gynecology       | 2026-05-22 | afternoon | doctor               | Anesthesiology          |                   1 |
| Gynecology       | 2026-05-22 | afternoon | doctor               | Gynecology              |                   1 |
| Gynecology       | 2026-05-22 | afternoon | doctor               | Psychiatry              |                   1 |
| Gynecology       | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Gynecology       | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Gynecology       | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Gynecology       | 2026-05-22 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Gynecology       | 2026-05-22 | morning   | administrative staff | Inventory Manager       |                   1 |
| Gynecology       | 2026-05-22 | morning   | doctor               | Cardiology              |                   1 |
| Gynecology       | 2026-05-22 | morning   | doctor               | Gynecology              |                   2 |
| Gynecology       | 2026-05-22 | morning   | nurse                | nurse                   |                   6 |
| Gynecology       | 2026-05-22 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Gynecology       | 2026-05-22 | night     | administrative staff | Inventory Manager       |                   1 |
| Gynecology       | 2026-05-22 | night     | doctor               | Cardiology              |                   1 |
| Gynecology       | 2026-05-22 | night     | doctor               | Gynecology              |                   2 |
| Gynecology       | 2026-05-22 | night     | nurse                | nurse                   |                   6 |
| Gynecology       | 2026-05-23 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Gynecology       | 2026-05-23 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Gynecology       | 2026-05-23 | afternoon | doctor               | Cardiology              |                   1 |
| Gynecology       | 2026-05-23 | afternoon | doctor               | Gynecology              |                   2 |
| Gynecology       | 2026-05-23 | afternoon | nurse                | nurse                   |                   6 |
| Gynecology       | 2026-05-23 | morning   | administrative staff | Billing Specialist      |                   1 |
| Gynecology       | 2026-05-23 | morning   | administrative staff | HR Officer              |                   1 |
| Gynecology       | 2026-05-23 | morning   | doctor               | Anesthesiology          |                   1 |
| Gynecology       | 2026-05-23 | morning   | doctor               | Gynecology              |                   1 |
| Gynecology       | 2026-05-23 | morning   | doctor               | Psychiatry              |                   1 |
| Gynecology       | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Gynecology       | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Gynecology       | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Gynecology       | 2026-05-23 | night     | administrative staff | Billing Specialist      |                   1 |
| Gynecology       | 2026-05-23 | night     | administrative staff | HR Officer              |                   1 |
| Gynecology       | 2026-05-23 | night     | doctor               | Anesthesiology          |                   1 |
| Gynecology       | 2026-05-23 | night     | doctor               | Gynecology              |                   1 |
| Gynecology       | 2026-05-23 | night     | doctor               | Psychiatry              |                   1 |
| Gynecology       | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Gynecology       | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Gynecology       | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Gynecology       | 2026-05-24 | afternoon | administrative staff | Billing Specialist      |                   1 |
